DD;CC;LLLL;Localidade;Field_004;Field_005;Field_006;Field_007;Field_008;Field_009;Field_010;Field_011;Field_012;Field_013;CP4;CP3;CPALF
16;5;33534;Entre o Eido          ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;254;FERREIRA PCR     
16;5;33535;Madorra               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;255;FERREIRA PCR     
16;5;33536;Monte Além            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;256;FERREIRA PCR     
16;5;33537;Penedo                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;257;FERREIRA PCR     
16;5;33538;Quingustes            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;258;FERREIRA PCR     
16;5;33539;Quintão               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;259;FERREIRA PCR     
16;5;33540;Sigoelos              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;260;FERREIRA PCR     
16;5;33541;Val                   ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;261;FERREIRA PCR     
16;5;33542;Veiga                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;262;FERREIRA PCR     
16;5;33543;Venade                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;263;FERREIRA PCR     
16;5;33544;Vilamende             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;264;FERREIRA PCR     
16;5;33545;Vilares               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;265;FERREIRA PCR     
16;5;33546;Agrela                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;281;FORMARIZ         
16;5;33547;Aveleda               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;282;FORMARIZ         
16;5;33548;Barreiro              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;283;FORMARIZ         
16;5;33549;Boavista              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;284;FORMARIZ         
16;5;33550;Burgo                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;285;FORMARIZ         
16;5;33551;Carvalhas             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;286;FORMARIZ         
16;5;33552;Cidade                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;287;FORMARIZ         
16;5;33553;Codeçal               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;288;FORMARIZ         
16;5;33554;Encouradas            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;290;FORMARIZ         
16;5;33555;Estrada               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;291;FORMARIZ         
16;5;33556;Lages                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;292;FORMARIZ         
16;5;33557;Maceira               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;293;FORMARIZ         
16;5;33558;Mantelães             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;294;FORMARIZ         
16;5;33559;Marnota               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;295;FORMARIZ         
16;5;33560;Monte                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;296;FORMARIZ         
16;5;33561;Outeiro               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;297;FORMARIZ         
16;5;33562;Pereirada             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;298;FORMARIZ         
16;5;33563;Ponte Nova            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;299;FORMARIZ         
16;5;33564;Portelinha            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;300;FORMARIZ         
16;5;33565;Reirigo               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;301;FORMARIZ         
16;5;33566;Sabugueiro            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;302;FORMARIZ         
16;5;33567;Trepa                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;303;FORMARIZ         
16;5;33568;Vila Meã              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;304;FORMARIZ         
16;5;33569;Balsa                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;321;INFESTA PCR      
16;5;33570;Jancide               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;322;INFESTA PCR      
16;5;33571;Pereiros              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;323;INFESTA PCR      
16;5;33572;Roriz                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;324;INFESTA PCR      
16;5;33573;Tarrio                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;325;INFESTA PCR      
16;5;33574;Agrela                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;341;INSALDE          
16;5;33575;Arroteia              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;342;INSALDE          
16;5;33576;Boavista              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;343;INSALDE          
16;5;33577;Bualhosa              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;344;INSALDE          
16;5;33578;Casalteiro            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;345;INSALDE          
16;5;33579;Cidade                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;346;INSALDE          
16;5;33580;Cimo da Vila          ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;347;INSALDE          
16;5;33581;Codesseira            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;348;INSALDE          
16;5;33582;Cortinhas             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;349;INSALDE          
16;5;33583;Loureiro              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;350;INSALDE          
16;5;33584;Meca                  ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;351;INSALDE          
16;5;33585;Porta                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;352;INSALDE          
16;5;33586;Ramil                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;353;INSALDE          
16;5;33587;Rebordães             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;354;INSALDE          
16;5;33588;Souto                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;355;INSALDE          
16;5;33589;Vilarinho             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;356;INSALDE          
16;5;33590;Arestim               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;371;LINHARES PCR     
16;5;33591;Eiró                  ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;372;LINHARES PCR     
16;5;33592;Linhares de Cima      ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;373;LINHARES PCR     
16;5;33593;Sobreiro              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;374;LINHARES PCR     
16;5;33594;Vinhas                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;375;LINHARES PCR     
16;5;33595;Afe                   ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;381;MOZELOS PCR      
16;5;33596;Corga                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;382;MOZELOS PCR      
16;5;33597;Escadabouça           ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;383;MOZELOS PCR      
16;5;33598;Lama                  ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;384;MOZELOS PCR      
16;5;33599;Pantanhas             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;385;MOZELOS PCR      
16;5;33600;Portela               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;386;MOZELOS PCR      
16;5;33601;Tomada                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;387;MOZELOS PCR      
16;5;33602;Angustias             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;401;PADORNELO        
16;5;33603;Bazanca               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;402;PADORNELO        
16;5;33604;Cabeluda              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;408;PADORNELO        
16;5;33605;Cimo de Vila          ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;403;PADORNELO        
16;5;33606;Covas                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;404;PADORNELO        
16;5;33607;Lamarigo              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;405;PADORNELO        
16;5;33608;Paradelhas            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;406;PADORNELO        
16;5;33609;Pedregal              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;407;PADORNELO        
16;5;33610;Requião               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;409;PADORNELO        
16;5;33611;Senrelas              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;410;PADORNELO        
16;5;33612;Sobreiro              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;411;PADORNELO        
16;5;33613;Tojais                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;412;PADORNELO        
16;5;33614;Valinha               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;413;PADORNELO        
16;5;33615;Veiga                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;414;PADORNELO        
16;5;33616;Alvarim               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;431;PARADA PCR       
16;5;33617;Arroteia              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;432;PARADA PCR       
16;5;33618;Casaldete             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;433;PARADA PCR       
16;5;33619;Cechada               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;434;PARADA PCR       
16;5;33620;Cenoi                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;435;PARADA PCR       
16;5;33621;Estanteiras           ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;436;PARADA PCR       
16;5;33622;Igreja                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;437;PARADA PCR       
16;5;33623;Mó                    ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;438;PARADA PCR       
16;5;33624;Proviadeira           ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;439;PARADA PCR       
16;5;33625;Val                   ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;440;PARADA PCR       
16;5;33626;Várzea                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;441;PARADA PCR       
16;5;33627;Vila                  ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;442;PARADA PCR       
16;5;33628;Cabanela              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;501;PAREDES DE COURA 
16;5;33629;Cotaleira             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;502;PAREDES DE COURA 
16;5;33630;Feteira               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;503;PAREDES DE COURA 
16;5;33631;Lamamá                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;504;PAREDES DE COURA 
16;5;33632;Nogueira              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;505;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;100516;Rua     ;   ;Frei         ;   ;António de Jesus          ;             ;                      ;;                       ;4940;539;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;10516;Rua     ;   ;             ;   ;Bombeiros Voluntários     ;             ;                      ;;                       ;4940;527;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;110516;Rua     ;   ;Doutor       ;   ;Aquilino Ribeiro          ;             ;                      ;;                       ;4940;533;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;120516;Rua     ;   ;Doutor       ;   ;Bernardino António Gomes  ;             ;                      ;;                       ;4940;534;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;130516;Rua     ;   ;Doutor       ;   ;Bernardino Machado        ;             ;                      ;;                       ;4940;535;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;140516;Rua     ;   ;Doutor       ;   ;José Gomes Moreira        ;             ;                      ;;                       ;4940;536;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;150516;Rua     ;   ;Doutor       ;   ;Júlio César Gomes Barbosa ;             ;                      ;;                       ;4940;537;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;160516;Rua     ;   ;Doutor       ;   ;Narciso Alves da Cunha    ;             ;                      ;;                       ;4940;538;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;170516;Largo   ;   ;Frei         ;   ;Redento da Cruz           ;             ;                      ;;                       ;4940;523;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;180516;Rua     ;   ;             ;   ;Heróis do Ultramar        ;             ;                      ;;                       ;4940;540;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;190516;Largo   ;   ;             ;   ;Hintz Ribeiro             ;             ;                      ;;                       ;4940;524;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;200516;Rua     ;   ;             ;   ;José Joaquim Gomes        ;             ;                      ;;                       ;4940;541;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;20516;Largo   ;   ;             ;   ;5 de Outubro              ;             ;                      ;;                       ;4940;521;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;210516;Rua     ;   ;             ;   ;Pereira da Cunha          ;             ;                      ;;                       ;4940;542;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;220516;Rua     ;   ;Tenente Coron;   ;Cunha Brandão             ;             ;                      ;;                       ;4940;543;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;230516;Rua     ;   ;             ;   ;25 de Abril               ;             ;                      ;;                       ;4940;526;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;240516;Largo   ;   ;Visconde     ;de ;Moselos                   ;             ;                      ;;                       ;4940;525;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;30516;Rua     ;   ;             ;   ;Combatentes da Travanca   ;             ;                      ;;                       ;4940;528;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;40516;Avenida ;   ;Cónego       ;   ;Bernardo Chouzal          ;             ;                      ;;                       ;4940;520;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;49978100;Avenida ;de ;             ;   ;Cenon                     ;             ;                      ;;                       ;4940;545;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;49979100;Rua     ;dos;             ;   ;Emigrantes                ;             ;                      ;;                       ;4940;542;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;49980100;Rua     ;do ;             ;   ;Taboão                    ;             ;                      ;;                       ;4940;542;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;49981100;Largo   ;do ;             ;   ;Cemitério                 ;             ;                      ;;                       ;4940;542;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;49982100;Rua     ;do ;             ;   ;Courense                  ;             ;                      ;;                       ;4940;542;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;49983100;Travessa;da ;             ;   ;Cabanela                  ;             ;                      ;;                       ;4940;542;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;50516;Rua     ;   ;Conselheiro  ;   ;Miguel Dantas             ;             ;                      ;;LOJA CTT PAREDES DE COU;4940;999;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;50516;Rua     ;   ;Conselheiro  ;   ;Miguel Dantas             ;             ;                      ;;                       ;4940;529;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;598960000;Rua     ;   ;Padre        ;   ;Casimiro Rodrigues de Sá  ;             ;                      ;;                       ;4940;544;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;60516;Rua     ;   ;             ;   ;Custódio José Vieira      ;             ;                      ;;                       ;4940;530;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;70516;Largo   ;   ;Dona         ;   ;Maria Luiza Abreu Antas   ;             ;                      ;;                       ;4940;522;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;80516;Rua     ;   ;Doutor       ;   ;Afonso Viana              ;             ;                      ;;                       ;4940;531;PAREDES DE COURA 
16;5;33633;Paredes de Coura      ;90516;Rua     ;   ;Doutor       ;   ;Albano Barreiros          ;             ;                      ;;                       ;4940;532;PAREDES DE COURA 
16;5;33634;Rande                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;570;PAREDES DE COURA 
16;5;33635;Santa                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;571;PAREDES DE COURA 
16;5;33636;Sequeirô              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;572;PAREDES DE COURA 
16;5;33637;Testo                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;573;PAREDES DE COURA 
16;5;33638;Volta da Quinta       ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;574;PAREDES DE COURA 
16;5;33639;Almas                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;601;PORREIRAS        
16;5;33640;Cabo                  ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;602;PORREIRAS        
16;5;33641;Outeiro               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;603;PORREIRAS        
16;5;33642;Souto                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;604;PORREIRAS        
16;5;33643;Amieira               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;621;RESENDE PCR      
16;5;33644;Barroca               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;622;RESENDE PCR      
16;5;33645;Cabanil               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;623;RESENDE PCR      
16;5;33646;Chousos               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;624;RESENDE PCR      
16;5;33647;Codesseda             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;625;RESENDE PCR      
16;5;33648;Coruchas              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;626;RESENDE PCR      
16;5;33649;Cotaleira             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;627;RESENDE PCR      
16;5;33650;Entre o Eido          ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;628;RESENDE PCR      
16;5;33651;Espinheira            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;629;RESENDE PCR      
16;5;33652;Felgueiras            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;630;RESENDE PCR      
16;5;33653;Juste                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;631;RESENDE PCR      
16;5;33654;Outeirinho            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;632;RESENDE PCR      
16;5;33655;Outeiro               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;633;RESENDE PCR      
16;5;33656;Pousado               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;634;RESENDE PCR      
16;5;33657;Sub Resende           ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;635;RESENDE PCR      
16;5;33658;Agro do Monte         ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;651;ROMARIGÃES       
16;5;33659;Barreiro              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;652;ROMARIGÃES       
16;5;33660;Botica                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;653;ROMARIGÃES       
16;5;33661;Casais                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;655;ROMARIGÃES       
16;5;33662;Cascalhal             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;656;ROMARIGÃES       
16;5;33663;Codessosa             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;657;ROMARIGÃES       
16;5;33664;Corga                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;658;ROMARIGÃES       
16;5;33665;Crasto                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;654;ROMARIGÃES       
16;5;33666;Moldes                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;659;ROMARIGÃES       
16;5;33667;Outeiral              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;660;ROMARIGÃES       
16;5;33668;Outeiro               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;661;ROMARIGÃES       
16;5;33669;Pisco                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;662;ROMARIGÃES       
16;5;33670;Portela               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;663;ROMARIGÃES       
16;5;33671;Presinha              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;664;ROMARIGÃES       
16;5;33672;Redondo               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;665;ROMARIGÃES       
16;5;33673;Sabariz               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;666;ROMARIGÃES       
16;5;33674;Vale                  ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;667;ROMARIGÃES       
16;5;33675;Veiga do Monte        ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;668;ROMARIGÃES       
16;5;33676;Venda                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;669;ROMARIGÃES       
16;5;33677;Ageito                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;681;RUBIÃES          
16;5;33678;Antas                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;682;RUBIÃES          
16;5;33679;Casais                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;683;RUBIÃES          
16;5;33680;Casco                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;684;RUBIÃES          
16;5;33681;Chão                  ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;685;RUBIÃES          
16;5;33682;Costa                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;686;RUBIÃES          
16;5;33683;Crasto                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;687;RUBIÃES          
16;5;33684;Monte Gandra          ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;688;RUBIÃES          
16;5;33685;Pedrosa               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;689;RUBIÃES          
16;5;33686;Rodizio               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;690;RUBIÃES          
16;5;33687;São Roque             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;691;RUBIÃES          
16;5;33688;Silverto              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;692;RUBIÃES          
16;5;33689;Aldeia                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;701;VASCÕES          
16;5;33690;Barreiro              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;702;VASCÕES          
16;5;33691;Belide                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;703;VASCÕES          
16;5;33692;Branda                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;704;VASCÕES          
16;5;33693;Chão-Longo            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;705;VASCÕES          
16;5;33694;Corelo                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;706;VASCÕES          
16;5;33695;Crasto                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;707;VASCÕES          
16;5;33696;Currais               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;708;VASCÕES          
16;5;33697;Giesteira             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;709;VASCÕES          
16;5;33698;Lamas                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;710;VASCÕES          
16;5;33699;Paço                  ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;711;VASCÕES          
16;5;33700;Ramos                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;712;VASCÕES          
16;5;33701;Roças                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;713;VASCÕES          
16;5;33702;Senra                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;714;VASCÕES          
16;5;33703;Vides                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;715;VASCÕES          
16;5;60882;Codeçal               ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;506;PAREDES DE COURA 
16;5;60883;Felgueiras            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;507;PAREDES DE COURA 
16;5;63669;São Roque             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4940;670;ROMARIGÃES       
16;6;36305;Barbeitos             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;101;BRAVÃES          
16;6;36306;Barreiro              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;102;BRAVÃES          
16;6;36307;Bolão                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;103;BRAVÃES          
16;6;36308;Bruzende              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;104;BRAVÃES          
16;6;36309;Buenos Aires          ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;105;BRAVÃES          
16;6;36310;Campo                 ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;106;BRAVÃES          
16;6;36311;Cancela do Forno      ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;107;BRAVÃES          
16;6;36312;Candeiros             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;108;BRAVÃES          
16;6;36313;Carnal                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;109;BRAVÃES          
16;6;36314;Carvalha              ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;110;BRAVÃES          
16;6;36315;Casais                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;111;BRAVÃES          
16;6;36316;Cidral                ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;112;BRAVÃES          
16;6;36317;Coto                  ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;113;BRAVÃES          
16;6;36318;Cova Lobos            ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;114;BRAVÃES          
16;6;36320;Eido                  ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;116;BRAVÃES          
16;6;36321;Espadanas             ;               ;        ;   ;             ;   ;                          ;             ;                      ;;                       ;4980;117;BRAVÃES          
